snippetList_name2 - album2_life-after-youv2_cut1mobile.wav_stft.txt_vectors.txt
121 114 24 78
121 127 24 78
121 123 25 78
121 122 26 78
121 101 29 78
121 122 34 78
34 51 7 79
34 29 15 79
34 28 20 79
34 34 20 79
34 53 21 79
98 105 6 79
98 98 21 79
98 114 23 79
98 101 28 79
98 100 31 79
123 105 5 80
123 118 6 80
123 120 7 80
123 125 9 80
123 127 9 80
123 122 14 80
123 127 14 80
123 122 17 80
123 123 18 80
123 123 19 80
123 127 19 80
123 114 22 80
123 127 22 80
123 123 23 80
123 122 24 80
123 122 32 80
123 118 34 80
125 118 5 81
125 120 6 81
125 125 8 81
125 127 8 81
125 122 13 81
125 127 13 81
125 122 16 81
125 123 17 81
125 123 18 81
125 127 18 81
125 114 21 81
125 127 21 81
125 123 22 81
125 122 23 81
125 122 31 81
125 118 33 81
125 125 34 81
127 118 5 81
127 120 6 81
127 125 8 81
127 127 8 81
127 122 13 81
127 127 13 81
127 122 16 81
127 123 17 81
127 123 18 81
127 127 18 81
127 114 21 81
127 127 21 81
127 123 22 81
127 122 23 81
127 122 31 81
127 118 33 81
127 125 34 81
123 120 5 82
123 125 7 82
123 127 7 82
123 122 12 82
123 127 12 82
123 122 15 82
123 123 16 82
123 123 17 82
123 127 17 82
123 114 20 82
123 127 20 82
123 123 21 82
123 122 22 82
123 122 30 82
123 118 32 82
123 125 33 82
125 125 6 83
125 127 6 83
125 122 11 83
125 127 11 83
125 122 14 83
125 123 15 83
125 123 16 83
125 127 16 83
125 114 19 83
125 127 19 83
125 123 20 83
125 122 21 83
125 122 29 83
125 118 31 83
125 125 32 83
13 13 5 84
13 12 10 84
13 29 10 84
13 0 15 84
13 28 15 84
13 13 26 84
13 13 31 84
13 18 31 84
105 122 9 85
105 122 12 85
105 123 13 85
105 123 14 85
105 98 15 85
105 114 17 85
105 123 18 85
105 122 19 85
105 101 22 85
105 100 25 85
105 122 27 85
105 118 29 85
2 12 8 86
2 0 13 86
2 13 24 86
2 13 29 86
2 18 29 86
51 54 8 86
51 34 13 86
51 53 14 86
51 55 21 86
51 55 24 86
51 62 29 86
118 122 8 86
118 127 8 86
118 122 11 86
118 123 12 86
118 123 13 86
118 127 13 86
118 98 14 86
118 114 16 86
118 127 16 86
118 123 17 86
118 122 18 86
118 101 21 86
118 100 24 86
118 122 26 86
118 118 28 86
118 125 29 86
120 122 7 87
120 127 7 87
120 122 10 87
120 123 11 87
120 123 12 87
120 127 12 87
120 114 15 87
120 127 15 87
120 123 16 87
120 122 17 87
120 101 20 87
120 100 23 87
120 122 25 87
120 118 27 87
120 125 28 87
13 12 5 89
13 29 5 89
13 0 10 89
13 28 10 89
13 13 21 89
13 13 26 89
13 18 26 89
125 122 5 89
125 127 5 89
125 122 8 89
125 123 9 89
125 123 10 89
125 127 10 89
125 114 13 89
125 127 13 89
125 123 14 89
125 122 15 89
125 122 23 89
125 118 25 89
125 125 26 89
127 122 5 89
127 127 5 89
127 122 8 89
127 123 9 89
127 123 10 89
127 127 10 89
127 114 13 89
127 127 13 89
127 123 14 89
127 122 15 89
127 122 23 89
127 118 25 89
127 125 26 89
12 0 5 94
12 28 5 94
12 13 16 94
12 13 21 94
12 18 21 94
29 28 5 94
29 34 5 94
29 13 16 94
29 13 21 94
29 18 21 94
54 34 5 94
54 53 6 94
54 55 13 94
54 55 16 94
54 62 21 94
122 123 5 94
122 127 5 94
122 114 8 94
122 127 8 94
122 123 9 94
122 122 10 94
122 122 18 94
122 118 20 94
122 125 21 94
127 123 5 94
127 127 5 94
127 114 8 94
127 127 8 94
127 123 9 94
127 122 10 94
127 122 18 94
127 118 20 94
127 125 21 94
122 114 5 97
122 127 5 97
122 123 6 97
122 122 7 97
122 122 15 97
122 118 17 97
122 125 18 97
123 123 5 98
123 122 6 98
123 122 14 98
123 118 16 98
123 125 17 98
0 13 11 99
0 13 16 99
0 18 16 99
28 13 11 99
28 13 16 99
28 18 16 99
34 18 16 99
123 122 5 99
123 122 13 99
123 118 15 99
123 125 16 99
127 122 5 99
127 122 13 99
127 118 15 99
127 125 16 99
53 55 7 100
53 55 10 100
53 62 15 100
98 101 7 100
98 100 10 100
114 101 5 102
114 100 8 102
114 122 10 102
114 118 12 102
114 125 13 102
127 122 10 102
127 118 12 102
127 125 13 102
123 122 9 103
123 118 11 103
123 125 12 103
122 122 8 104
122 118 10 104
122 125 11 104
55 62 8 107
101 118 7 107
13 13 5 110
13 18 5 110
55 62 5 110
snippetList_name1 - album1_smilev2_cut1mobile.wav_stft.txt_vectors.txt
6 2 10 4
6 22 10 4
6 2 11 4
6 4 11 4
6 22 11 4
6 19 14 4
6 15 17 4
6 3 20 4
6 10 20 4
6 20 22 4
6 4 23 4
6 20 31 4
6 19 32 4
6 19 33 4
6 22 34 4
14 28 7 4
14 33 7 4
14 2 10 4
14 22 10 4
14 2 11 4
14 4 11 4
14 22 11 4
14 19 14 4
14 15 17 4
14 26 18 4
14 3 20 4
14 10 20 4
14 20 22 4
14 4 23 4
14 20 31 4
14 19 32 4
14 19 33 4
14 22 34 4
15 28 7 4
15 33 7 4
15 2 10 4
15 22 10 4
15 2 11 4
15 4 11 4
15 22 11 4
15 19 14 4
15 15 17 4
15 26 18 4
15 3 20 4
15 10 20 4
15 20 22 4
15 4 23 4
15 20 31 4
15 19 32 4
15 19 33 4
15 22 34 4
58 49 11 4
58 58 17 4
58 44 20 4
58 64 20 4
58 62 25 4
58 46 28 4
58 62 29 4
58 67 29 4
58 55 31 4
58 50 34 4
88 107 5 4
88 98 9 4
88 104 11 4
88 99 13 4
88 97 14 4
88 102 17 4
88 97 18 4
88 91 22 4
88 105 23 4
88 98 26 4
88 100 30 4
88 91 31 4
88 107 32 4
88 99 34 4
0 2 9 5
0 2 10 5
0 4 10 5
0 19 13 5
0 15 16 5
0 3 19 5
0 10 19 5
0 4 22 5
0 19 31 5
0 19 32 5
2 2 9 5
2 2 10 5
2 4 10 5
2 19 13 5
2 15 16 5
2 3 19 5
2 10 19 5
2 20 21 5
2 4 22 5
2 20 30 5
2 19 31 5
2 19 32 5
32 28 6 5
32 33 6 5
32 22 9 5
32 22 10 5
32 49 10 5
32 19 13 5
32 15 16 5
32 26 17 5
32 44 19 5
32 20 21 5
32 46 27 5
32 20 30 5
32 19 31 5
32 19 32 5
32 22 33 5
32 50 33 5
32 26 34 5
115 112 5 5
115 125 7 5
115 98 8 5
115 121 9 5
115 104 10 5
115 99 12 5
115 97 13 5
115 102 16 5
115 97 17 5
115 125 18 5
115 109 20 5
115 105 22 5
115 98 25 5
115 122 26 5
115 123 27 5
115 100 29 5
115 107 31 5
115 121 32 5
115 99 33 5
115 99 34 5
62 49 9 6
62 58 15 6
62 44 18 6
62 64 18 6
62 62 23 6
62 46 26 6
62 62 27 6
62 67 27 6
62 55 29 6
62 50 32 6
125 125 6 6
125 121 8 6
125 125 17 6
125 109 19 6
125 105 21 6
125 122 25 6
125 123 26 6
125 107 30 6
125 121 31 6
5 2 7 7
5 22 7 7
5 2 8 7
5 4 8 7
5 22 8 7
5 19 11 7
5 15 14 7
5 3 17 7
5 10 17 7
5 20 19 7
5 4 20 7
5 20 28 7
5 19 29 7
5 19 30 7
5 22 31 7
5 20 33 7
8 2 7 7
8 22 7 7
8 2 8 7
8 4 8 7
8 22 8 7
8 19 11 7
8 15 14 7
8 26 15 7
8 3 17 7
8 10 17 7
8 20 19 7
8 4 20 7
8 20 28 7
8 19 29 7
8 19 30 7
8 22 31 7
8 26 32 7
8 20 33 7
8 26 34 7
45 49 8 7
45 58 14 7
45 26 15 7
45 44 17 7
45 64 17 7
45 62 22 7
45 46 25 7
45 62 26 7
45 55 28 7
45 50 31 7
45 26 32 7
45 33 33 7
45 26 34 7
63 49 8 7
63 58 14 7
63 44 17 7
63 64 17 7
63 62 22 7
63 46 25 7
63 62 26 7
63 67 26 7
63 55 28 7
63 50 31 7
107 121 5 9
107 104 6 9
107 99 8 9
107 97 9 9
107 102 12 9
107 97 13 9
107 125 14 9
107 109 16 9
107 91 17 9
107 105 18 9
107 98 21 9
107 122 22 9
107 123 23 9
107 100 25 9
107 91 26 9
107 107 27 9
107 121 28 9
107 99 29 9
107 99 30 9
107 98 31 9
107 91 32 9
107 97 33 9
107 98 34 9
112 104 5 10
112 99 7 10
112 97 8 10
112 102 11 10
112 97 12 10
112 125 13 10
112 109 15 10
112 105 17 10
112 98 20 10
112 122 21 10
112 123 22 10
112 100 24 10
112 107 26 10
112 121 27 10
112 99 28 10
112 99 29 10
112 98 30 10
112 97 32 10
112 98 33 10
112 121 34 10
28 19 7 11
28 15 10 11
28 26 11 11
28 10 13 11
28 44 13 11
28 20 15 11
28 46 21 11
28 20 24 11
28 19 25 11
28 19 26 11
28 22 27 11
28 26 28 11
28 20 29 11
28 33 29 11
28 26 30 11
28 24 33 11
33 19 7 11
33 15 10 11
33 26 11 11
33 44 13 11
33 20 15 11
33 46 21 11
33 20 24 11
33 19 25 11
33 19 26 11
33 22 27 11
33 50 27 11
33 26 28 11
33 20 29 11
33 33 29 11
33 26 30 11
33 49 32 11
33 24 33 11
33 49 33 11
125 125 11 12
125 109 13 12
125 105 15 12
125 122 19 12
125 123 20 12
125 107 24 12
125 121 25 12
125 121 32 12
98 97 5 13
98 102 8 13
98 97 9 13
98 109 12 13
98 91 13 13
98 105 14 13
98 98 17 13
98 100 21 13
98 91 22 13
98 107 23 13
98 99 25 13
98 99 26 13
98 98 27 13
98 91 28 13
98 97 29 13
98 98 30 13
98 97 33 13
2 15 7 14
2 3 10 14
2 10 10 14
2 20 12 14
2 4 13 14
2 20 21 14
2 19 22 14
2 19 23 14
2 20 26 14
2 6 33 14
2 14 33 14
2 20 33 14
2 10 34 14
22 15 7 14
22 26 8 14
22 3 10 14
22 10 10 14
22 20 12 14
22 4 13 14
22 20 21 14
22 19 22 14
22 19 23 14
22 22 24 14
22 26 25 14
22 20 26 14
22 33 26 14
22 26 27 14
22 24 30 14
22 6 33 14
22 14 33 14
22 20 33 14
22 32 33 14
22 10 34 14
22 23 34 14
22 31 34 14
121 102 7 14
121 125 9 14
121 109 11 14
121 105 13 14
121 122 17 14
121 123 18 14
121 107 22 14
121 121 23 14
121 121 30 14
121 121 33 14
2 15 6 15
2 3 9 15
2 10 9 15
2 20 11 15
2 4 12 15
2 20 20 15
2 19 21 15
2 19 22 15
2 20 25 15
2 6 32 15
2 14 32 15
2 20 32 15
2 10 33 15
4 15 6 15
4 3 9 15
4 10 9 15
4 20 11 15
4 4 12 15
4 20 20 15
4 19 21 15
4 19 22 15
4 22 23 15
4 20 25 15
4 6 32 15
4 14 32 15
4 20 32 15
4 10 33 15
4 23 33 15
22 15 6 15
22 26 7 15
22 3 9 15
22 10 9 15
22 20 11 15
22 4 12 15
22 20 20 15
22 19 21 15
22 19 22 15
22 22 23 15
22 26 24 15
22 20 25 15
22 33 25 15
22 26 26 15
22 24 29 15
22 6 32 15
22 14 32 15
22 20 32 15
22 32 32 15
22 10 33 15
22 23 33 15
22 31 33 15
49 58 6 15
49 44 9 15
49 64 9 15
49 62 14 15
49 46 17 15
49 62 18 15
49 67 18 15
49 55 20 15
49 50 23 15
49 33 25 15
49 49 28 15
49 49 29 15
49 32 32 15
49 31 33 15
104 102 6 15
104 97 7 15
104 109 10 15
104 91 11 15
104 105 12 15
104 98 15 15
104 122 16 15
104 123 17 15
104 100 19 15
104 91 20 15
104 107 21 15
104 121 22 15
104 99 23 15
104 99 24 15
104 98 25 15
104 91 26 15
104 97 27 15
104 98 28 15
104 121 29 15
104 97 31 15
104 121 32 15
104 123 34 15
99 97 5 17
99 109 8 17
99 91 9 17
99 105 10 17
99 98 13 17
99 100 17 17
99 91 18 17
99 107 19 17
99 99 21 17
99 99 22 17
99 98 23 17
99 91 24 17
99 97 25 17
99 98 26 17
99 97 29 17
99 95 33 17
99 111 34 17
19 3 6 18
19 10 6 18
19 20 8 18
19 4 9 18
19 20 17 18
19 19 18 18
19 19 19 18
19 22 20 18
19 26 21 18
19 20 22 18
19 33 22 18
19 26 23 18
19 24 26 18
19 6 29 18
19 14 29 18
19 20 29 18
19 32 29 18
19 10 30 18
19 23 30 18
19 31 30 18
19 24 32 18
19 0 33 18
19 34 34 18
97 109 7 18
97 91 8 18
97 105 9 18
97 98 12 18
97 100 16 18
97 91 17 18
97 107 18 18
97 99 20 18
97 99 21 18
97 98 22 18
97 91 23 18
97 97 24 18
97 98 25 18
97 97 28 18
97 95 32 18
97 111 33 18
15 20 5 21
15 4 6 21
15 20 14 21
15 19 15 21
15 19 16 21
15 22 17 21
15 26 18 21
15 20 19 21
15 33 19 21
15 26 20 21
15 24 23 21
15 6 26 21
15 14 26 21
15 20 26 21
15 32 26 21
15 10 27 21
15 23 27 21
15 31 27 21
15 24 29 21
15 0 30 21
15 34 31 21
15 10 32 21
15 20 32 21
15 33 32 21
15 10 33 21
15 5 34 21
15 34 34 21
58 62 8 21
58 46 11 21
58 62 12 21
58 67 12 21
58 55 14 21
58 50 17 21
58 49 22 21
58 49 23 21
102 91 5 21
102 105 6 21
102 98 9 21
102 100 13 21
102 91 14 21
102 107 15 21
102 121 16 21
102 99 17 21
102 99 18 21
102 98 19 21
102 91 20 21
102 97 21 21
102 98 22 21
102 121 23 21
102 97 25 21
102 121 26 21
102 95 29 21
102 111 30 21
102 101 34 21
26 20 13 22
26 19 14 22
26 19 15 22
26 22 16 22
26 26 17 22
26 20 18 22
26 33 18 22
26 26 19 22
26 24 22 22
26 6 25 22
26 14 25 22
26 20 25 22
26 32 25 22
26 10 26 22
26 23 26 22
26 31 26 22
26 24 28 22
26 34 30 22
26 10 31 22
26 20 31 22
26 33 31 22
26 10 32 22
26 34 33 22
97 105 5 22
97 98 8 22
97 100 12 22
97 91 13 22
97 107 14 22
97 99 16 22
97 99 17 22
97 98 18 22
97 91 19 22
97 97 20 22
97 98 21 22
97 97 24 22
97 95 28 22
97 111 29 22
97 101 33 22
97 94 34 22
125 122 8 23
125 123 9 23
125 107 13 23
125 121 14 23
125 121 21 23
125 121 24 23
125 123 26 23
125 127 27 23
125 111 28 23
125 125 29 23
125 125 30 23
125 124 31 23
125 115 34 23
3 20 11 24
3 19 12 24
3 19 13 24
3 22 14 24
3 20 16 24
3 6 23 24
3 14 23 24
3 20 23 24
3 10 24 24
3 0 27 24
3 10 29 24
3 20 29 24
3 10 30 24
3 5 31 24
3 1 32 24
3 19 33 24
3 6 34 24
3 18 34 24
10 20 11 24
10 19 12 24
10 19 13 24
10 22 14 24
10 26 15 24
10 20 16 24
10 26 17 24
10 24 20 24
10 6 23 24
10 14 23 24
10 20 23 24
10 10 24 24
10 23 24 24
10 24 26 24
10 0 27 24
10 10 29 24
10 20 29 24
10 10 30 24
10 5 31 24
10 1 32 24
10 19 33 24
10 6 34 24
10 18 34 24
44 62 5 24
44 46 8 24
44 62 9 24
44 55 11 24
44 50 14 24
44 26 15 24
44 33 16 24
44 26 17 24
44 49 19 24
44 24 20 24
44 49 20 24
44 32 23 24
44 31 24 24
44 24 26 24
44 34 28 24
44 33 29 24
44 34 31 24
44 43 34 24
64 62 5 24
64 46 8 24
64 62 9 24
64 67 9 24
64 55 11 24
64 50 14 24
64 49 19 24
64 49 20 24
64 66 34 24
109 98 5 25
109 122 6 25
109 123 7 25
109 100 9 25
109 91 10 25
109 107 11 25
109 121 12 25
109 99 13 25
109 99 14 25
109 98 15 25
109 91 16 25
109 97 17 25
109 98 18 25
109 121 19 25
109 97 21 25
109 121 22 25
109 123 24 25
109 95 25 25
109 127 25 25
109 111 26 25
109 125 27 25
109 125 28 25
109 124 29 25
109 101 30 25
109 94 31 25
109 115 32 25
109 111 34 25
20 20 9 26
20 19 10 26
20 19 11 26
20 22 12 26
20 26 13 26
20 20 14 26
20 33 14 26
20 26 15 26
20 24 18 26
20 6 21 26
20 14 21 26
20 20 21 26
20 32 21 26
20 10 22 26
20 23 22 26
20 31 22 26
20 24 24 26
20 0 25 26
20 34 26 26
20 10 27 26
20 20 27 26
20 33 27 26
20 10 28 26
20 5 29 26
20 34 29 26
20 1 30 26
20 19 31 26
20 6 32 26
20 18 32 26
20 22 33 26
91 100 8 26
91 91 9 26
91 107 10 26
91 99 12 26
91 99 13 26
91 98 14 26
91 91 15 26
91 97 16 26
91 98 17 26
91 97 20 26
91 95 24 26
91 101 29 26
91 94 30 26
91 107 34 26
4 20 8 27
4 19 9 27
4 19 10 27
4 22 11 27
4 20 13 27
4 6 20 27
4 14 20 27
4 20 20 27
4 10 21 27
4 23 21 27
4 0 24 27
4 10 26 27
4 20 26 27
4 10 27 27
4 5 28 27
4 1 29 27
4 19 30 27
4 6 31 27
4 18 31 27
4 22 32 27
105 123 5 27
105 100 7 27
105 91 8 27
105 107 9 27
105 121 10 27
105 99 11 27
105 99 12 27
105 98 13 27
105 91 14 27
105 97 15 27
105 98 16 27
105 121 17 27
105 97 19 27
105 121 20 27
105 123 22 27
105 95 23 27
105 111 24 27
105 124 27 27
105 101 28 27
105 94 29 27
105 115 30 27
105 111 32 27
105 107 33 27
105 92 34 27
62 55 6 29
62 50 9 29
62 49 14 29
62 49 15 29
62 43 29 29
62 66 29 29
62 49 30 29
62 54 31 29
62 52 32 29
62 46 33 29
98 91 5 30
98 107 6 30
98 99 8 30
98 99 9 30
98 98 10 30
98 91 11 30
98 97 12 30
98 98 13 30
98 97 16 30
98 95 20 30
98 111 21 30
98 101 25 30
98 94 26 30
98 115 27 30
98 111 29 30
98 107 30 30
98 92 31 30
98 98 32 30
122 107 5 31
122 121 6 31
122 121 13 31
122 121 16 31
122 123 18 31
122 127 19 31
122 111 20 31
122 125 21 31
122 125 22 31
122 124 23 31
122 115 26 31
122 111 28 31
122 107 29 31
46 50 6 32
46 26 7 32
46 33 8 32
46 26 9 32
46 49 11 32
46 49 12 32
46 32 15 32
46 31 16 32
46 34 20 32
46 33 21 32
46 34 23 32
46 43 26 32
46 49 27 32
46 54 28 32
46 52 29 32
46 46 30 32
46 31 34 32
123 121 5 32
123 121 12 32
123 121 15 32
123 123 17 32
123 127 18 32
123 111 19 32
123 125 20 32
123 125 21 32
123 124 22 32
123 115 25 32
123 111 27 32
123 107 28 32
123 119 34 32
62 50 5 33
62 49 10 33
62 49 11 33
62 43 25 33
62 66 25 33
62 49 26 33
62 54 27 33
62 52 28 33
62 46 29 33
62 75 31 33
62 75 32 33
62 42 34 33
67 50 5 33
67 49 10 33
67 49 11 33
67 66 25 33
67 49 26 33
67 54 27 33
67 52 28 33
67 75 31 33
67 75 32 33
100 99 5 34
100 98 6 34
100 91 7 34
100 97 8 34
100 98 9 34
100 97 12 34
100 95 16 34
100 111 17 34
100 101 21 34
100 94 22 34
100 115 23 34
100 111 25 34
100 107 26 34
100 92 27 34
100 98 28 34
100 119 32 34
20 20 5 35
20 33 5 35
20 26 6 35
20 24 9 35
20 6 12 35
20 14 12 35
20 20 12 35
20 32 12 35
20 10 13 35
20 23 13 35
20 31 13 35
20 24 15 35
20 0 16 35
20 34 17 35
20 10 18 35
20 20 18 35
20 33 18 35
20 10 19 35
20 5 20 35
20 34 20 35
20 1 21 35
20 19 22 35
20 6 23 35
20 18 23 35
20 22 24 35
20 19 30 35
20 31 31 35
20 9 32 35
20 15 32 35
20 9 33 35
20 31 33 35
55 49 8 35
55 49 9 35
55 43 23 35
55 66 23 35
55 49 24 35
55 54 25 35
55 52 26 35
55 46 27 35
55 42 32 35
91 98 5 35
91 91 6 35
91 97 7 35
91 98 8 35
91 97 11 35
91 95 15 35
91 101 20 35
91 94 21 35
91 107 25 35
91 92 26 35
91 98 27 35
91 75 29 35
91 75 30 35
19 26 5 36
19 24 8 36
19 6 11 36
19 14 11 36
19 20 11 36
19 32 11 36
19 10 12 36
19 23 12 36
19 31 12 36
19 24 14 36
19 0 15 36
19 34 16 36
19 10 17 36
19 20 17 36
19 33 17 36
19 10 18 36
19 5 19 36
19 34 19 36
19 1 20 36
19 19 21 36
19 6 22 36
19 18 22 36
19 22 23 36
19 19 29 36
19 31 30 36
19 9 31 36
19 15 31 36
19 9 32 36
19 31 32 36
107 91 5 36
107 97 6 36
107 98 7 36
107 121 8 36
107 97 10 36
107 121 11 36
107 123 13 36
107 95 14 36
107 111 15 36
107 125 16 36
107 125 17 36
107 124 18 36
107 101 19 36
107 94 20 36
107 115 21 36
107 111 23 36
107 107 24 36
107 92 25 36
107 98 26 36
107 119 30 36
107 123 31 36
107 123 32 36
19 24 7 37
19 6 10 37
19 14 10 37
19 20 10 37
19 32 10 37
19 10 11 37
19 23 11 37
19 31 11 37
19 24 13 37
19 0 14 37
19 34 15 37
19 10 16 37
19 20 16 37
19 33 16 37
19 10 17 37
19 5 18 37
19 34 18 37
19 1 19 37
19 19 20 37
19 6 21 37
19 18 21 37
19 22 22 37
19 19 28 37
19 31 29 37
19 9 30 37
19 15 30 37
19 9 31 37
19 31 31 37
19 31 34 37
121 121 7 37
121 121 10 37
121 123 12 37
121 127 13 37
121 111 14 37
121 125 15 37
121 125 16 37
121 124 17 37
121 101 18 37
121 115 20 37
121 111 22 37
121 107 23 37
121 119 29 37
121 123 30 37
121 123 31 37
22 24 6 38
22 6 9 38
22 14 9 38
22 20 9 38
22 32 9 38
22 10 10 38
22 23 10 38
22 31 10 38
22 24 12 38
22 34 14 38
22 10 15 38
22 20 15 38
22 33 15 38
22 10 16 38
22 5 17 38
22 34 17 38
22 19 19 38
22 6 20 38
22 18 20 38
22 22 21 38
22 19 27 38
22 31 28 38
22 9 29 38
22 15 29 38
22 9 30 38
22 31 30 38
22 31 33 38
22 7 34 38
22 34 34 38
50 49 5 38
50 49 6 38
50 32 9 38
50 31 10 38
50 34 14 38
50 33 15 38
50 34 17 38
50 43 20 38
50 66 20 38
50 49 21 38
50 54 22 38
50 52 23 38
50 46 24 38
50 31 28 38
50 42 29 38
50 31 30 38
50 31 33 38
50 34 34 38
99 98 5 38
99 97 8 38
99 95 12 38
99 111 13 38
99 101 17 38
99 94 18 38
99 115 19 38
99 111 21 38
99 107 22 38
99 92 23 38
99 98 24 38
99 112 34 38
26 24 5 39
26 6 8 39
26 14 8 39
26 20 8 39
26 32 8 39
26 10 9 39
26 23 9 39
26 31 9 39
26 24 11 39
26 34 13 39
26 10 14 39
26 20 14 39
26 33 14 39
26 10 15 39
26 34 16 39
26 19 18 39
26 6 19 39
26 18 19 39
26 43 19 39
26 22 20 39
26 19 26 39
26 31 27 39
26 9 28 39
26 15 28 39
26 42 28 39
26 9 29 39
26 31 29 39
26 31 32 39
26 7 33 39
26 34 33 39
26 27 34 39
99 97 7 39
99 95 11 39
99 111 12 39
99 101 16 39
99 94 17 39
99 115 18 39
99 111 20 39
99 107 21 39
99 92 22 39
99 98 23 39
99 112 33 39
20 6 7 40
20 14 7 40
20 20 7 40
20 32 7 40
20 10 8 40
20 23 8 40
20 31 8 40
20 24 10 40
20 0 11 40
20 34 12 40
20 10 13 40
20 20 13 40
20 33 13 40
20 10 14 40
20 5 15 40
20 34 15 40
20 1 16 40
20 19 17 40
20 6 18 40
20 18 18 40
20 22 19 40
20 19 25 40
20 31 26 40
20 9 27 40
20 15 27 40
20 9 28 40
20 31 28 40
20 31 31 40
20 7 32 40
20 34 32 40
20 27 33 40
20 5 34 40
20 11 34 40
20 25 34 40
33 14 7 40
33 20 7 40
33 32 7 40
33 23 8 40
33 31 8 40
33 24 10 40
33 34 12 40
33 20 13 40
33 33 13 40
33 34 15 40
33 19 17 40
33 18 18 40
33 43 18 40
33 22 19 40
33 49 19 40
33 52 21 40
33 46 22 40
33 19 25 40
33 31 26 40
33 15 27 40
33 42 27 40
33 31 28 40
33 31 31 40
33 34 32 40
33 27 33 40
33 47 33 40
33 25 34 40
98 97 6 40
98 95 10 40
98 111 11 40
98 101 15 40
98 94 16 40
98 115 17 40
98 111 19 40
98 107 20 40
98 92 21 40
98 98 22 40
98 112 32 40
26 6 6 41
26 14 6 41
26 20 6 41
26 32 6 41
26 10 7 41
26 23 7 41
26 31 7 41
26 24 9 41
26 34 11 41
26 10 12 41
26 20 12 41
26 33 12 41
26 10 13 41
26 34 14 41
26 19 16 41
26 6 17 41
26 18 17 41
26 43 17 41
26 22 18 41
26 19 24 41
26 31 25 41
26 9 26 41
26 15 26 41
26 42 26 41
26 9 27 41
26 31 27 41
26 31 30 41
26 7 31 41
26 34 31 41
26 27 32 41
26 11 33 41
26 25 33 41
26 16 34 41
26 41 34 41
91 97 5 41
91 95 9 41
91 101 14 41
91 94 15 41
91 107 19 41
91 92 20 41
91 98 21 41
91 75 23 41
91 75 24 41
91 72 32 41
97 95 8 42
97 111 9 42
97 101 13 42
97 94 14 42
97 115 15 42
97 111 17 42
97 107 18 42
97 92 19 42
97 98 20 42
97 112 30 42
97 115 34 42
49 31 5 43
49 34 9 43
49 33 10 43
49 34 12 43
49 43 15 43
49 66 15 43
49 49 16 43
49 54 17 43
49 52 18 43
49 46 19 43
49 31 23 43
49 42 24 43
49 31 25 43
49 31 28 43
49 34 29 43
49 47 30 43
49 41 32 43
98 95 7 43
98 111 8 43
98 101 12 43
98 94 13 43
98 115 14 43
98 111 16 43
98 107 17 43
98 92 18 43
98 98 19 43
98 112 29 43
98 115 33 43
24 24 6 44
24 34 8 44
24 10 9 44
24 20 9 44
24 33 9 44
24 10 10 44
24 5 11 44
24 34 11 44
24 19 13 44
24 6 14 44
24 18 14 44
24 43 14 44
24 22 15 44
24 19 21 44
24 31 22 44
24 9 23 44
24 15 23 44
24 42 23 44
24 9 24 44
24 31 24 44
24 31 27 44
24 7 28 44
24 34 28 44
24 27 29 44
24 5 30 44
24 11 30 44
24 25 30 44
24 16 31 44
24 41 31 44
49 34 8 44
49 33 9 44
49 34 11 44
49 43 14 44
49 66 14 44
49 49 15 44
49 54 16 44
49 52 17 44
49 46 18 44
49 31 22 44
49 42 23 44
49 31 24 44
49 31 27 44
49 34 28 44
49 47 29 44
49 41 31 44
49 52 34 44
121 123 5 44
121 127 6 44
121 111 7 44
121 125 8 44
121 125 9 44
121 124 10 44
121 101 11 44
121 115 13 44
121 111 15 44
121 107 16 44
121 119 22 44
121 123 23 44
121 123 24 44
121 112 28 44
121 115 32 44
121 109 34 44
97 111 5 46
97 101 9 46
97 94 10 46
97 115 11 46
97 111 13 46
97 107 14 46
97 92 15 46
97 98 16 46
97 112 26 46
97 115 30 46
97 109 32 46
97 115 34 46
6 10 6 47
6 20 6 47
6 10 7 47
6 5 8 47
6 1 9 47
6 19 10 47
6 6 11 47
6 18 11 47
6 22 12 47
6 19 18 47
6 9 20 47
6 15 20 47
6 9 21 47
6 7 25 47
6 5 27 47
6 11 27 47
6 25 27 47
6 16 28 47
6 3 29 47
14 10 6 47
14 20 6 47
14 33 6 47
14 10 7 47
14 5 8 47
14 1 9 47
14 19 10 47
14 6 11 47
14 18 11 47
14 22 12 47
14 19 18 47
14 31 19 47
14 9 20 47
14 15 20 47
14 9 21 47
14 31 21 47
14 31 24 47
14 7 25 47
14 27 26 47
14 5 27 47
14 11 27 47
14 25 27 47
14 16 28 47
14 3 29 47
20 34 5 47
20 10 6 47
20 20 6 47
20 33 6 47
20 10 7 47
20 5 8 47
20 34 8 47
20 1 9 47
20 19 10 47
20 6 11 47
20 18 11 47
20 22 12 47
20 19 18 47
20 31 19 47
20 9 20 47
20 15 20 47
20 9 21 47
20 31 21 47
20 31 24 47
20 7 25 47
20 34 25 47
20 27 26 47
20 5 27 47
20 11 27 47
20 25 27 47
20 16 28 47
20 3 29 47
32 34 5 47
32 20 6 47
32 33 6 47
32 34 8 47
32 19 10 47
32 18 11 47
32 43 11 47
32 22 12 47
32 49 12 47
32 46 15 47
32 19 18 47
32 31 19 47
32 15 20 47
32 42 20 47
32 31 21 47
32 31 24 47
32 34 25 47
